game_id,stack,river_position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,hand_strength,hand_pos_potential,hand_neg_potential,last_raise__turn_player,last_raise_riverplayer,flop,turn,river,mise en cas de raise/bet,decision
808343695,6.21,1,6,Ks 9d,2.58,2,0.0,0.7,0,0,0,-1,4c 9c 8c,Qs,6d,0.0,checks
808343362,8.15,0,5,Jc Jh,14.7,2,4.65,0.7368686868686869,0,0,-1,-1,6c Qs 6d,4d,3c,4.65,bets
808343080,6.88,2,6,Ad 7h,1.96,3,0.93,0.8212121212121212,0,0,-1,-1,Jh 3d 6d,As,Qd,0.93,bets
808342804,6.75,0,6,Ah Jh,1.75,2,0.0,0.4404040404040404,0,0,-1,-1,7c Td 8c,Kc,7h,0.0,checks
808342029,5.5,0,6,6s As,19.25,2,9.14,0.3202020202020202,0,0,-1,-1,Th Kh 2h,3c,8d,9.14,bets
808340636,11.96,0,6,Jc Ah,6.33,2,0.0,0.4898989898989899,0,0,1,-1,Jh Kd 9h,Th,8c,52.21,raises
808340626,-9.0,0,6,Ad Ah,54.25,2,0.0,0.8702020202020202,0,0,0,-1,8d 8s 4s,6h,3h,37.0,raises
808340417,6.88,1,6,Js Jh,1.5899999999999999,2,0.0,0.7388888888888889,0,0,-1,-1,4c Kh 2d,9c,6c,0.0,checks
808340176,5.9,1,6,Js Ad,3.2,2,0.75,0.8696969696969697,0,0,-1,-1,As 8s 8c,2d,5c,0.75,bets
808339636,5.72,0,6,6h As,3.6599999999999997,2,7.0,0.38535353535353534,0,0,0,-1,9d Js Ts,2c,2s,7.0,bets
808339139,5.63,1,6,As Qc,4.09,2,0.0,0.7454545454545455,0,0,0,-1,Ts Qs Ks,8d,4d,0.0,checks
808339139,5.63,1,6,As Qc,7.09,2,3.0,0.7454545454545455,0,0,0,0,Ts Qs Ks,8d,4d,0.0,calls
808338574,14.5,1,6,5h 2d,0.75,2,0.0,0.022727272727272728,0,0,-1,-1,3d Kh Ts,Js,Jd,0.0,checks
808338538,-3.1999999999999993,1,6,8s As,21.65,2,0.0,0.8131313131313131,0,0,0,-1,4c 7d Ad,9s,2d,0.0,checks
808338538,-3.1999999999999993,1,6,8s As,47.15,2,25.5,0.8131313131313131,0,0,0,0,4c 7d Ad,9s,2d,0.0,folds
808337564,13.5,0,4,5h Qh,3.0,2,0.0,0.396969696969697,0,0,-1,-1,6c 5s 4d,Kc,3h,0.0,checks
808337136,-1.0600000000000005,0,4,Qd Js,69.28999999999999,2,37.17,0.7848484848484848,0,0,1,1,2d 9d Qh,As,8c,0.0,folds
808330743,12.64,0,5,Ah Ks,4.97,2,3.0,0.8323232323232324,0,0,-1,-1,5d 5h 3s,7d,Kd,3.0,bets
808330504,7.1,1,5,Qh Jh,16.3,2,0.0,0.3924242424242424,0,0,-1,-1,7c 3h 2d,Kc,3s,0.0,checks
808330429,13.0,1,6,Qh 3h,6.0,3,0.0,0.8,0,0,-1,-1,6c 7d Qc,Jh,2c,0.0,checks
808329578,6.75,1,9,Qh Qd,17.25,2,0.0,0.746969696969697,0,0,-1,-1,Ts 6d Td,4d,Kc,0.0,checks
808329475,13.75,1,6,2d Td,5.05,3,1.3,0.4676767676767677,0,0,-1,2,7c 6h 2h,As,Qc,0.0,folds
808328952,10.61,0,5,Qc 9d,9.030000000000001,2,0.0,0.5803030303030303,0,0,0,-1,As 9c 8d,Ks,8s,0.0,checks
808328768,12.879999999999999,0,5,Jc Th,5.989999999999999,2,1.5,0.3924242424242424,0,0,-1,1,8d As Kh,Ks,2h,0.0,folds
808328519,14.0,0,6,7s Tc,2.0,2,0.0,0.6070707070707071,0,0,-1,-1,5c 4h 7c,Qd,9c,0.0,checks
808328444,11.44,1,5,5s Ah,7.370000000000001,2,0.0,0.31565656565656564,0,0,1,-1,Jh 9d 2s,4s,7c,0.0,checks
808327656,14.5,0,5,8d 5h,1.63,2,0.63,0.6565656565656566,0,0,-1,1,9c 5d 9h,6h,3d,0.0,folds
808327579,-0.5,1,5,Ks 3s,31.0,2,0.0,0.4409090909090909,0,0,-1,-1,Ah Ad 6h,7c,2d,0.0,checks
808327222,6.62,1,9,5h 6h,2.26,2,1.07,0.052525252525252523,0,0,-1,-1,9c 7d 9h,Tc,3c,1.07,bets
808327170,4.35,1,8,9h 9d,6.65,2,0.0,0.557070707070707,0,0,0,-1,3c 8s Ts,Ac,Kc,0.0,checks
808327170,4.35,1,8,9h 9d,8.9,2,2.25,0.557070707070707,0,0,0,0,3c 8s Ts,Ac,Kc,0.0,folds
808327106,7.25,2,9,4h 7h,0.85,3,0.0,0.2585858585858586,0,0,-1,-1,9h 8c Tc,7d,Ad,0.0,checks
808326779,12.23,0,6,Ah Ks,5.79,2,0.0,0.3601010101010101,0,0,0,-1,2d 9c 6h,Qd,7h,0.0,checks
808325158,13.55,0,9,Tc Ac,3.9000000000000004,2,1.85,0.8888888888888888,0,0,0,-1,2c 6d Qh,As,9d,1.85,bets
808325158,11.700000000000001,0,9,Tc Ac,9.45,2,3.7,0.8888888888888888,0,0,0,1,2c 6d Qh,As,9d,0.0,folds
808324037,11.96,0,6,Ks As,6.33,2,4.01,0.33434343434343433,0,0,-1,-1,Qs 4d 5d,Jd,7c,4.01,bets
808323868,6.85,1,9,3h 8h,1.4,2,0.0,0.10757575757575757,0,0,-1,-1,4h 4c 5c,Jd,Qs,0.0,checks
808323619,6.07,1,9,2c 6s,3.3600000000000003,2,3.25,0.955050505050505,0,0,1,-1,3c Kd 4h,5d,5c,3.25,bets
808323619,2.8200000000000003,1,9,2c 6s,13.11,2,6.5,0.955050505050505,0,0,1,0,3c Kd 4h,5d,5c,0.0,calls
808322863,11.96,1,5,Qs Kd,6.33,2,0.0,0.3924242424242424,0,0,1,-1,9h 2d Th,3s,2s,0.0,checks
808320762,13.75,1,5,Qs As,3.25,2,1.54,0.8484848484848485,0,0,-1,-1,8d 6h 7s,Ac,Jh,1.54,bets
808320244,2.95,0,9,Tc Qc,13.94,2,4.49,0.9267676767676768,0,0,1,1,3d Th Jh,4h,Ts,0.0,calls
808319815,-1.5,1,6,6c 8c,33.25,2,0.0,0.7353535353535353,0,0,1,-1,6d Kc 9c,8d,Th,0.0,checks
808317716,6.88,1,5,3h 3c,1.5899999999999999,2,3.5,0.896969696969697,0,0,-1,-1,8d 9c Kd,Th,3d,3.5,bets
808317184,5.5600000000000005,1,9,Ac Jc,4.88,2,0.0,0.7161616161616161,0,0,1,-1,Ah 3s 5c,3c,2h,0.0,checks
808317184,5.5600000000000005,1,9,Ac Jc,6.42,2,1.54,0.7161616161616161,0,0,1,0,Ah 3s 5c,3c,2h,0.0,calls
808317080,4.1899999999999995,0,6,Kh Qd,6.620000000000001,2,1.0,0.9030303030303031,0,0,0,-1,9s Qs 6c,9d,9h,1.0,bets
808317080,3.1899999999999995,0,6,Kh Qd,13.620000000000001,2,6.0,0.9030303030303031,0,0,0,1,9s Qs 6c,9d,9h,0.0,calls
808316107,7.25,2,9,Ac 7d,0.75,3,0.0,0.9348484848484848,0,0,-1,-1,Kc Jh 7s,Qd,Ts,0.0,checks
808315856,12.2,0,6,5d Kh,5.6,2,0.0,0.7262626262626263,0,0,0,-1,Ad Ks 8d,9c,7c,0.0,checks
808315402,5.5,0,6,Ad As,10.35,3,4.0,0.952020202020202,0,0,1,1,3h 3c 3d,9h,2c,5.5,raises
808314768,8.5,1,8,Qc Ah,15.0,2,0.0,0.5949494949494949,0,0,-1,-1,3c Ts 9s,3s,3h,0.0,checks
808314748,11.5,0,5,Qh Jd,11.5,2,4.5,0.7696969696969697,0,0,1,1,Kc Ts Jh,6c,5d,0.0,folds
808313312,5.38,1,6,Ad Ac,5.73,2,1.0,0.8863636363636364,0,0,-1,-1,6h 5c Jd,Jc,9s,1.0,bets
808313172,4.640000000000001,1,8,9h 9d,6.07,2,0.0,0.740909090909091,0,0,0,-1,2d 5h Qd,6c,2c,0.0,checks
808312474,3.4699999999999998,1,8,Ah Js,8.16,2,0.0,0.32323232323232326,0,0,-1,-1,3c 5c Qh,6s,Tc,0.0,checks
808312393,6.38,0,5,8h Ad,4.109999999999999,2,1.25,0.701010101010101,0,0,1,1,2d 3h Ac,Td,4h,0.0,calls
808311722,7.0,0,5,Ts 8h,1.0,2,0.0,0.4636363636363636,0,0,-1,-1,2h Ks Qc,Tc,Ad,0.0,checks
808162555,28.0,0,5,Ks 5c,4.0,2,0.0,0.5282828282828282,0,0,-1,-1,Ac 2d 4s,2s,5s,0.0,checks
807806346,18.48,0,5,5s Ks,5.1,2,0.0,0.2868686868686869,0,0,-1,-1,8d 4d 6c,6d,3s,0.0,checks
807804463,16.48,1,6,Qd 8s,7.039999999999999,2,0.0,0.4444444444444444,0,0,-1,-1,Kh 7c Ks,6c,Kc,0.0,checks
807804463,16.48,1,6,Qd 8s,33.68,2,26.64,0.4444444444444444,0,0,-1,0,Kh 7c Ks,6c,Kc,0.0,folds
807633339,24.89,1,6,7s 3s,10.719999999999999,2,6.0,0.052525252525252523,0,0,-1,-1,Tc 6c 5c,Ah,9h,6.0,bets
807630541,25.5,1,5,Qd Ks,10.5,2,0.0,0.36464646464646466,0,0,-1,-1,Th 7h 4h,4c,2c,0.0,checks
807628596,23.94,0,6,Ks Kh,14.620000000000001,2,0.0,0.9025252525252525,0,0,0,-1,3c Ac 7d,9s,As,0.0,checks
807620983,29.0,1,6,9s 4h,2.5,2,0.0,0.6424242424242425,0,0,-1,-1,Td 3c Ts,7d,4d,0.0,checks
807607730,23.22,1,5,Ah 5s,13.56,2,0.0,0.4696969696969697,0,0,-1,-1,8d 5d Qs,7h,Kc,0.0,checks
807594573,5.15,0,4,Ks Ts,4.7,2,4.25,0.9262626262626262,0,0,-1,-1,7s 2s 9s,9h,8s,4.25,bets
807584587,4.5,1,5,8h Jh,1.75,3,1.2,0.32575757575757575,0,0,-1,-1,7s Qc Kc,Kh,Tc,1.2,bets
807579556,4.0,1,5,6h As,2.1,2,0.0,0.4505050505050505,0,0,0,-1,7d 9s 3c,6c,Td,0.0,checks
807114679,0.11000000000000032,0,5,Jd Jc,46.78,2,11.25,0.7237373737373738,0,0,1,1,6h 8h Th,4s,Kc,0.0,calls
807114355,5.95,0,6,As Qd,7.85,2,4.4,0.6388888888888888,0,0,-1,1,5s Tc 6h,Th,Ts,0.0,folds
807112956,6.92,0,5,Tc Ac,2.3,2,0.89,0.4353535353535353,0,0,-1,1,9s Td Qh,Jd,5c,0.0,folds
807112892,6.85,1,5,As 2d,1.65,2,0.0,0.7919191919191919,0,0,-1,-1,4d 5c 7c,Ah,5h,0.0,checks
807112350,6.38,0,5,Ts 9s,8.870000000000001,2,6.38,0.604040404040404,0,0,1,1,9c Qc 5d,7s,Jc,0.0,folds
807111788,11.0,0,6,As 9s,13.5,2,5.5,0.448989898989899,0,0,-1,1,6d Th 3c,7s,6s,0.0,folds
807111223,4.87,0,4,Kd Kh,8.36,2,3.0,0.7368686868686869,0,0,0,1,3h Js 3c,Th,Ah,14.8,raises
807109870,8.950000000000001,1,6,7d Ad,12.35,2,0.0,0.46515151515151515,0,0,0,-1,Td 3c Th,4h,Jd,0.0,checks
807109870,8.950000000000001,1,6,7d Ad,20.85,2,8.5,0.46515151515151515,0,0,0,0,Td 3c Th,4h,Jd,0.0,folds
807109506,4.71,1,5,Ah Ad,6.449999999999999,2,0.0,0.8934343434343435,0,0,0,-1,Jh Qc 2c,7h,4s,0.0,checks
807108895,5.25,0,5,Td Qd,4.85,2,0.0,0.7565656565656566,0,0,-1,-1,Ah 6d 3s,4c,Qs,0.0,checks
807108787,6.63,2,5,5c 8d,2.8600000000000003,3,0.0,0.030303030303030304,0,0,2,-1,3c 6h Jh,Qc,4h,0.0,checks
807108787,6.63,1,5,5c 8d,6.11,2,3.25,0.030303030303030304,0,0,1,0,3c 6h Jh,Qc,4h,0.0,folds
807107807,6.88,0,6,Th Ts,1.49,2,0.0,0.740909090909091,0,0,-1,-1,9s Js 5s,Ah,Jc,0.0,checks
807107723,8.35,1,3,As Js,13.8,2,0.0,0.7121212121212122,0,0,-1,-1,7c 9s Qh,6h,Jh,0.0,checks
807107163,5.25,1,6,8s 9s,5.0,2,0.0,0.34949494949494947,0,0,-1,-1,Kh 9c Jc,Ah,Tc,0.0,checks
807107001,13.35,1,3,Ks Td,3.3,2,3.5,0.8606060606060606,0,0,-1,-1,5d 2d 2s,9h,Ts,3.5,bets
807106990,14.0,1,3,Qh 6h,2.0,2,0.0,0.3090909090909091,0,0,-1,-1,3h 7c 2c,Ks,3c,0.0,checks
807106942,6.75,1,6,7c Kc,1.6,2,0.0,0.43686868686868685,0,0,-1,-1,3h 4h As,9d,3d,0.0,checks
807106195,4.04,1,3,Qd Ks,22.42,2,0.0,0.8404040404040404,0,0,0,-1,Qs 5s 7c,5c,8d,0.0,checks
807105898,6.32,0,6,Js Ac,3.71,2,1.25,0.4666666666666667,0,0,-1,1,9h 9d Kh,3s,2h,0.0,folds
807105609,10.229999999999999,1,3,6c 6d,9.54,2,0.0,0.6166666666666667,0,0,0,-1,5s Jh 3c,2s,7s,0.0,checks
807105609,10.229999999999999,1,3,6c 6d,15.579999999999998,2,6.04,0.6166666666666667,0,0,0,0,5s Jh 3c,2s,7s,0.0,folds
807105447,6.24,0,5,Kd Td,4.28,2,1.66,0.46515151515151515,0,0,-1,1,5s Ad 5c,9h,Jc,0.0,folds
807104422,7.25,2,5,Tc Qs,0.75,3,0.0,0.3924242424242424,0,0,-1,-1,Ad Jc 7d,4h,Ac,0.0,checks
807104025,6.02,1,5,Tc 4c,3.57,2,0.0,0.9287878787878788,0,0,0,-1,3h 2c 6c,5d,Qs,0.0,checks
807104025,6.02,1,5,Tc 4c,5.27,2,1.7,0.9287878787878788,0,0,0,0,3h 2c 6c,5d,Qs,0.0,calls
807103843,6.5,0,4,Qd 7d,37.35,2,16.0,0.593939393939394,0,0,1,1,3d 7h 5d,6s,Ks,0.0,folds
807102910,6.42,1,4,Jh Qh,2.41,2,0.0,0.2873737373737374,0,0,-1,-1,8d 4d 8c,Th,3h,0.0,checks
807102575,14.0,0,6,5c 5s,5.25,2,2.0,0.3611111111111111,0,0,-1,1,Jc Kc Tc,3h,Ad,0.0,folds
807101574,12.49,0,6,Tc Kd,7.7700000000000005,2,2.5,0.9954545454545455,0,0,-1,1,Qh 4c 2h,9s,Jc,11.5,raises
807101061,5.95,1,5,Ks As,4.75,3,0.0,0.8737373737373737,0,0,-1,-1,3c Qh Jd,7c,Kd,0.0,checks
807100092,6.88,0,5,3h Ah,1.3399999999999999,2,0.42,0.9767676767676767,0,0,-1,-1,As Ks 4s,Kc,Ad,0.42,bets
807099527,11.23,1,4,9d 6d,8.29,2,0.0,0.9181818181818182,0,0,0,-1,Ah 6s 3d,8d,9s,0.0,checks
807099527,11.23,1,4,9d 6d,13.54,2,5.25,0.9181818181818182,0,0,0,0,Ah 6s 3d,8d,9s,0.0,calls
807099442,6.9,1,5,9h Ad,1.2999999999999998,2,2.0,0.9762626262626263,0,0,-1,-1,9s Kc As,Ah,9c,2.0,bets
807098953,6.98,0,4,Tc 9h,2.04,2,1.0,0.8686868686868687,0,0,-1,1,9c 4c 2c,Ac,6d,0.0,calls
807098859,4.5,0,5,Ah As,22.0,2,0.0,0.7055555555555556,0,0,0,-1,5s 2c 7d,3s,6h,0.0,checks
807098490,11.35,1,5,Td Ac,7.3,2,0.0,0.7444444444444445,0,0,0,-1,Th Kc 2h,8d,6h,0.0,checks
807096063,7.0,1,5,8d 9c,1.0,2,0.0,0.1984848484848485,0,0,-1,-1,Jd Ks 5c,Kc,7d,0.0,checks
807095456,7.0,0,4,5s 5d,1.71,2,0.71,0.5358585858585858,0,0,1,1,Qs 8d 7s,Kc,Kd,0.0,folds
807095330,2.0,0,3,Jc Jd,19.0,2,7.75,0.7419191919191919,0,0,-1,1,Qs 6d 8d,7c,2s,19.5,raises
807094157,5.76,0,4,7h Ah,3.83,2,0.0,0.5858585858585859,0,0,-1,-1,8d Ad 7s,9d,3d,0.0,checks
806353541,-1.5,1,6,7d 4d,19.5,2,0.0,0.10151515151515152,0,0,0,-1,8d 6d 9h,Ks,9s,0.0,checks
806352421,6.16,0,5,9s Js,2.9299999999999997,2,1.39,0.7070707070707071,0,0,-1,-1,5d Qs 7c,3c,9c,1.39,bets
806352412,5.38,0,6,Kh Kc,4.34,2,4.5,0.8388888888888889,0,0,1,-1,6s 8c 4d,2h,Ts,4.5,bets
806351612,4.0,1,6,Th Td,7.1,2,0.0,0.552020202020202,0,0,-1,-1,Ad Qd 2s,5h,3h,0.0,checks
806349790,4.0,1,6,9d 9s,9.85,2,0.0,0.6232323232323232,0,0,1,-1,5c 4c Kc,9c,Td,0.0,checks
806349790,4.0,1,6,9d 9s,13.85,2,4.0,0.6232323232323232,0,0,1,0,5c 4c Kc,9c,Td,0.0,folds
806345105,5.5600000000000005,0,6,Js Ac,9.52,2,4.64,0.6207070707070707,0,0,-1,1,Ts 5s Th,5d,9c,0.0,folds
806342422,3.5,0,5,As Kd,8.35,2,0.0,0.3191919191919192,0,0,-1,-1,9h 8c 3h,7c,2c,0.0,checks
806340460,6.0,0,6,9c Qc,5.0,2,2.0,0.9833333333333333,0,0,1,1,4h Ts 3s,Jh,Kc,7.25,raises
806338789,7.25,1,6,4s Kh,0.75,3,0.0,0.29343434343434344,0,0,-1,-1,8d Th 3h,Ad,5h,0.0,checks
806338789,7.25,1,6,4s Kh,1.25,3,0.25,0.29343434343434344,0,0,-1,0,8d Th 3h,Ad,5h,2.5,raises
806338506,13.75,0,6,7c Jc,2.75,2,0.0,0.6964646464646465,0,0,-1,-1,Jh Ad Td,2s,5d,0.0,checks
806338014,9.89,1,6,Qd Ac,10.719999999999999,2,0.0,0.7313131313131314,0,0,-1,-1,Jh 4s 6s,6d,Jc,0.0,checks
806338014,9.89,1,6,Qd Ac,17.72,2,7.0,0.7313131313131314,0,0,-1,0,Jh 4s 6s,6d,Jc,0.0,folds
806336829,-0.6100000000000003,0,6,Qc Ad,17.29,2,0.0,0.5661616161616162,0,0,1,-1,2c Kd 2d,7d,Kh,0.0,checks
806336761,12.05,0,5,Jh Ad,9.75,2,3.35,0.8494949494949495,0,0,1,1,9h Ac 9d,7c,4c,0.0,folds
806334629,7.0,1,6,2c 9d,1.25,2,0.0,0.40454545454545454,0,0,-1,-1,2d 7h 3h,Qh,6c,0.0,checks
806334175,5.9,1,6,Ad Td,3.2,2,0.0,0.6868686868686869,0,0,-1,-1,4c 6s 4h,3h,6c,0.0,checks
806333482,14.0,1,6,Ac 5s,2.0,2,1.26,0.7929292929292929,0,0,-1,-1,As 4d 3h,5c,Th,1.26,bets
806332541,12.5,1,6,3d Kd,5.5,2,0.0,0.1398989898989899,0,0,0,-1,Qd 4d 8h,6s,7s,0.0,checks
806332541,12.5,1,6,3d Kd,10.5,2,5.0,0.1398989898989899,0,0,0,0,Qd 4d 8h,6s,7s,0.0,folds
806332515,-0.4300000000000006,0,5,8h Th,16.11,2,0.0,0.807070707070707,0,0,0,-1,9h Jh 9d,4s,4h,0.0,checks
806331366,4.99,0,6,5s 5h,7.12,2,2.0,0.5681818181818182,0,0,1,1,3s 6h 4d,9h,Qc,0.0,folds
806331233,0.5899999999999999,1,5,Ah Tc,14.32,2,0.0,0.8525252525252526,0,0,0,-1,2h 7c Ts,6c,2s,0.0,checks
806331233,0.5899999999999999,1,5,Ah Tc,23.82,2,9.5,0.8525252525252526,0,0,0,0,2h 7c Ts,6c,2s,0.0,calls
806330698,5.800000000000001,1,4,Ks Js,3.5000000000000004,2,0.0,0.5959595959595959,0,0,1,-1,3h Jh 8h,Kh,Ad,0.0,checks
806330118,6.35,0,5,5c 5d,1.49,2,0.0,0.3621212121212121,0,0,-1,-1,Kc As 8s,7c,6c,0.0,checks
806325917,5.41,1,4,Kd Td,4.43,2,0.0,0.4732323232323232,0,0,0,-1,8h As 4s,4h,2c,0.0,checks
806325917,5.41,1,4,Kd Td,4.68,2,0.25,0.4732323232323232,0,0,0,0,8h As 4s,4h,2c,0.0,calls
806325342,4.65,1,5,Kd Kh,5.950000000000001,2,0.0,0.6651515151515152,0,0,-1,-1,5h 9c Jc,6c,7h,0.0,checks
806324506,4.779999999999999,0,5,Ad 5d,5.4399999999999995,2,0.0,0.8292929292929293,0,0,1,-1,6h Tc Ac,7d,6d,0.0,checks
806322556,5.0,1,5,Kc 6s,5.0,2,0.0,0.296969696969697,0,0,1,-1,8s 5d 7h,Qs,As,0.0,checks
806322556,5.0,1,5,Kc 6s,8.16,2,3.16,0.296969696969697,0,0,1,0,8s 5d 7h,Qs,As,0.0,folds
806321610,13.87,0,6,Kh 4h,3.26,2,1.0,0.98989898989899,0,0,-1,1,Ad 7h 9h,3c,8h,7.5,raises
806320817,3.0399999999999996,0,6,Ah 2h,9.17,3,0.0,0.8323232323232324,0,0,-1,-1,8c 3s Th,Ac,Qh,0.0,checks
806319550,14.5,1,5,3s 8s,0.75,2,0.0,0.6121212121212121,0,0,-1,-1,8d As 4c,4d,Tc,0.0,checks
806319550,14.5,1,5,3s 8s,1.54,2,0.79,0.6121212121212121,0,0,-1,0,8d As 4c,4d,Tc,0.0,folds
805843135,5.15,1,9,Jc Js,5.05,2,0.0,0.7691919191919192,0,0,1,-1,5d 7s Kh,2c,5c,0.0,checks
805841453,13.5,1,9,7h 7c,3.75,2,0.0,0.5641414141414142,0,0,-1,-1,2h Qc Jd,Ad,5h,0.0,checks
805838912,6.12,0,9,Qd Jh,2.8600000000000003,2,1.9,0.7646464646464647,0,0,-1,-1,4h Qs 5c,7c,Kd,1.9,bets
805838542,7.25,1,6,7s 3d,0.35,2,0.0,0.40505050505050505,0,0,-1,-1,9h 5d 8h,Ts,3c,0.0,checks
805837652,6.17,0,6,3s As,4.29,2,1.38,0.4106060606060606,0,0,-1,1,Tc 9s 6d,6c,Qs,0.0,folds
805837628,8.950000000000001,1,6,Tc Jc,12.35,2,0.0,0.6757575757575758,0,0,0,-1,4s 6c Th,Kd,Qs,0.0,checks
805836255,6.75,1,6,7h 7c,1.5,2,0.0,0.6409090909090909,0,0,0,-1,5c 2s 4d,Qd,8c,0.0,checks
805835969,4.51,1,5,8h 9h,6.08,2,1.25,0.6090909090909091,0,0,1,-1,2d 9d 3d,Js,Th,1.25,bets
805835111,6.680000000000001,1,5,5d Kd,1.6399999999999997,2,0.0,0.33181818181818185,0,0,-1,-1,4s Qd Ts,6d,Th,0.0,checks
805834595,5.74,1,5,As Jd,3.62,2,0.0,0.8404040404040404,0,0,0,-1,6d 9c 5h,Ah,3d,0.0,checks
805834595,5.74,1,5,As Jd,5.91,2,2.29,0.8404040404040404,0,0,0,0,6d 9c 5h,Ah,3d,0.0,folds
805833474,5.87,1,6,9d Kd,19.009999999999998,2,0.0,0.8191919191919191,0,0,-1,-1,Kc 8h Tc,2s,6c,0.0,checks
805833286,9.28,1,6,Td Ad,12.190000000000001,2,0.0,0.9262626262626262,0,0,-1,-1,9h 3h Ts,As,4s,0.0,checks
805832389,-0.8000000000000007,1,6,Ac 5c,31.85,2,8.5,0.9196969696969697,0,0,1,-1,5h 5s 9h,2d,8h,8.5,bets
805828039,9.5,0,6,Kc Jd,11.5,2,2.84,0.8737373737373737,0,0,0,-1,Ks 2h 8c,9s,8d,2.84,bets
805826654,5.25,1,9,Th Td,11.1,3,4.0,0.657070707070707,0,0,-1,2,8s Jd 8c,Kh,6d,0.0,folds
805825380,6.75,1,5,6d 7d,1.5,2,1.0,0.41414141414141414,0,0,-1,-1,7s 5h 6h,8s,4c,1.0,bets
805823890,5.140000000000001,1,6,Kc Ac,5.07,2,0.0,0.8696969696969697,0,0,0,-1,Kh 3c Js,4h,6s,0.0,checks
805823379,11.43,0,6,As 6s,7.89,2,3.75,0.3888888888888889,0,0,-1,-1,3s Jc 2s,3c,4c,3.75,bets
805823218,6.48,0,2,6h 3h,2.04,2,0.97,0.38686868686868686,0,0,-1,-1,7s Kc 6s,8h,As,0.97,bets
805821976,6.88,0,5,4d 4c,34.39,2,32.9,0.4348484848484849,0,0,-1,1,Qc Qs As,Qh,Ac,0.0,folds
805819743,6.75,0,6,Kh 6h,2.25,2,0.75,0.7737373737373737,0,0,-1,1,Tc Js Jc,Kc,2s,0.0,folds
805819538,7.25,1,5,8c As,0.6,2,0.0,0.46515151515151515,0,0,-1,-1,9h 6c Qd,5s,9s,0.0,checks
805819538,7.25,1,5,8c As,3.98,2,3.38,0.46515151515151515,0,0,-1,0,9h 6c Qd,5s,9s,0.0,folds
805819170,12.35,1,4,Ac 2s,5.55,2,0.0,0.7828282828282829,0,0,-1,-1,Tc Jc As,6h,8c,0.0,checks
805819170,12.35,1,4,Ac 2s,9.07,2,3.52,0.7828282828282829,0,0,-1,0,Tc Jc As,6h,8c,33.74,raises
805818624,2.18,1,6,Kc Ad,10.99,2,0.0,0.9050505050505051,0,0,-1,-1,6c Kd 6h,As,4s,21.84,raises
805818058,6.13,1,6,Js Ah,6.43,3,2.07,0.8888888888888888,0,0,2,2,Ad Th Ts,6h,Jc,0.0,calls
805817495,6.92,0,5,2d 2h,1.41,2,1.03,0.9075757575757576,0,0,-1,-1,5c Ah 4s,4h,3d,1.03,bets
805816551,3.74,0,5,Td Kd,7.77,2,3.69,0.9601010101010101,0,0,0,-1,Qd 9h Kh,2d,Kc,3.69,bets
805816367,13.67,1,4,9s Js,3.16,2,0.0,0.8237373737373738,0,0,-1,-1,Jh Ks Kc,7c,6c,0.0,checks
805815456,5.5,1,6,5s 7h,4.35,2,3.19,0.8863636363636364,0,0,1,-1,5h 5d Td,6h,6d,3.19,bets
805814639,7.25,1,4,8s Qh,0.5,2,0.0,0.0893939393939394,0,0,-1,-1,4c 6d 3s,5s,3h,0.0,checks
805814284,6.5,0,6,6d 5d,4.58,3,1.48,0.5212121212121212,0,0,2,1,3c Kh Ts,5s,Jh,0.0,folds
805813756,5.12,1,5,Ac Ks,4.76,2,0.0,0.8575757575757575,0,0,-1,-1,Kc Tc 8s,6d,Qd,0.0,checks
805813194,3.04,1,6,Ah Th,10.27,2,0.0,0.8777777777777778,0,0,0,-1,Ad 9h 4h,9s,7s,0.0,checks
805811747,14.5,1,6,4s Qd,1.5,3,0.0,0.2868686868686869,0,0,-1,-1,2h Kd 3h,3d,5h,0.0,checks
805810653,6.75,1,5,4c Kd,1.5,2,0.0,0.36262626262626263,0,0,1,-1,5c 7s 8d,Ah,4d,0.0,checks
805810450,13.5,1,6,9h Qd,3.5,2,0.0,0.7,0,0,0,-1,5h Tc 9s,6h,4h,0.0,checks
805810450,13.5,1,6,9h Qd,4.0,2,0.5,0.7,0,0,0,0,5h Tc 9s,6h,4h,0.0,calls
805810071,6.5,0,8,4s 4d,3.1,2,1.0,0.49343434343434345,0,0,1,1,Ks 8h 5s,Th,5h,0.0,folds
805809472,14.5,0,4,As Td,2.0,4,1.46,0.8292929292929293,0,0,-1,-1,6s 3d 8d,3h,Ad,1.46,bets
805808727,7.25,1,5,Jd Qs,0.5,2,0.34,0.9090909090909091,0,0,-1,-1,Js 6d Kd,8d,7d,0.34,bets
805808199,6.31,0,6,Ts Ad,4.23,3,1.75,0.4893939393939394,0,0,-1,1,Kd 8c 9s,3s,9c,0.0,folds
805748040,-6.220000000000001,0,6,Ah Qc,57.69,2,14.5,0.8808080808080808,0,0,0,1,As 4d 6c,9d,Tc,14.03,raises
805747524,-2.3099999999999996,1,6,9d 9s,35.12,2,0.0,0.45454545454545453,0,0,-1,-1,Jc 2c Js,Ac,8c,0.0,checks
805747524,-2.3099999999999996,1,6,9d 9s,51.8,2,16.68,0.45454545454545453,0,0,-1,0,Jc 2c Js,Ac,8c,0.0,folds
