game_id,stack,position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,last_raise__preflop_player,mise en cas de raise/bet,decision
793542062,20.0,2,6,Js Qh,1.5,5,1.0,-3,0.0,folds
793542010,7.5,1,6,Qs 2s,0.35,4,0.25,-3,0.0,folds
793541944,15.0,3,6,Kc 3c,0.75,6,0.5,-3,0.0,folds
793541920,29.5,3,8,Kd As,5.5,4,1.5,1,8.5,raises
793541901,15.0,1,5,6c Jc,0.75,4,0.5,-3,0.0,folds
793541887,20.0,1,6,Jh Ks,4.5,5,3.0,2,0.0,folds
793541849,7.5,0,6,4d Ks,0.6,4,0.25,-3,0.0,folds
793541806,15.0,0,5,Qd 3h,0.75,3,0.5,-3,0.0,folds
793541805,20.0,1,5,3s 3h,1.5,4,1.0,-3,0.0,folds
793541759,15.0,2,6,7h 3h,2.25,6,1.5,3,0.0,folds
793541743,7.4,2,6,Ks 6s,0.85,3,0.4,0,0.0,folds
793541726,14.5,1,6,2d 6c,1.5,3,0.0,-3,0.0,checks
793541690,14.75,1,5,Kc 4h,0.75,2,0.25,-3,0.0,folds
793541660,29.0,1,8,8s Qh,11.0,3,4.0,0,0.0,folds
793541641,15.0,2,5,Ks Td,0.75,5,0.5,-3,0.0,folds
793541634,7.5,2,6,5h Ah,0.6,6,0.25,-3,0.0,folds
793541571,20.0,0,4,Qc Th,4.5,4,3.0,1,0.0,folds
793541564,15.0,1,5,Kd 3c,2.25,5,1.5,2,0.0,folds
793541462,20.0,1,4,2d 5s,1.5,2,0.5,-3,0.0,folds
793541463,15.0,1,5,7s Js,0.75,4,0.5,-3,0.0,folds
793541450,14.5,1,4,7h Qd,6.75,3,4.5,-2,0.0,folds
793541452,20.0,0,6,5h 5c,4.5,4,3.0,1,0.0,folds
793541400,15.0,0,5,5c Th,0.75,3,0.5,-3,0.0,folds
793541371,19.5,1,6,Jh 6d,1.5,2,0.5,-3,0.0,folds
793541332,15.0,1,4,7s Ad,0.75,4,0.5,-3,0.0,folds
793541298,30.0,5,8,2d Jd,1.5,8,1.0,-3,0.0,folds
793541252,15.0,0,4,Jd 8d,0.75,3,0.5,-3,0.0,folds
793541192,19.0,1,5,9h 2d,5.0,3,1.0,0,0.0,folds
793541174,7.25,2,6,5h Qs,1.85,3,0.5,1,0.0,folds
793541139,7.5,1,6,As Qh,0.35,4,0.25,-3,0.88,raises
793541112,20.0,1,4,Td Qh,1.5,4,1.0,-3,2.0,raises
793541094,11.75,0,6,Ad Ks,0.75,3,0.5,-3,1.35,raises
793541094,10.4,0,6,Ad Ks,7.6,2,5.75,1,0.0,calls
793541016,20.0,2,5,4d 3c,1.5,5,1.0,-3,0.0,folds
793540992,30.0,4,8,5h 3s,2.5,8,1.0,-3,0.0,folds
793540983,14.75,-2,5,Th 2d,3.25,4,1.0,1,0.0,folds
793540974,14.75,-2,6,Kc 7h,2.0,5,1.0,0,0.0,folds
793540920,9.75,2,6,Tc Td,2.0,3,1.0,0,9.75,raises
793540910,7.5,3,6,5d 2h,0.35,6,0.25,-3,0.0,folds
793540887,14.5,1,6,4d 8h,2.0,2,0.75,0,0.0,folds
793540880,7.5,0,6,6s Th,0.85,4,0.5,1,0.0,folds
793540770,20.0,1,5,2h 3s,2.5,5,1.0,-3,0.0,folds
793540758,20.0,0,5,7s 5s,3.5,4,2.0,1,0.0,folds
793540735,7.5,2,6,9s Jh,0.35,5,0.25,-3,0.0,folds
793540666,30.0,3,8,4s Kc,2.5,7,1.0,-3,0.0,folds
793540608,14.5,1,4,8c Ah,1.75,2,0.5,0,0.0,calls
793540607,7.5,1,6,7s Qh,0.35,4,0.25,-3,0.0,folds
793540600,20.0,0,5,Qs 9s,4.5,4,3.0,1,0.0,folds
793540544,7.4,2,6,Qh 5s,0.85,3,0.4,0,0.0,folds
793540537,9.5,2,6,7h Ac,3.75,3,1.0,1,0.0,folds
793540521,20.0,1,5,Th Td,1.5,2,0.5,-3,2.0,raises
793540521,18.0,1,5,Th Td,8.0,2,5.0,0,18.0,raises
793540501,7.5,0,6,9d Ad,0.85,4,0.5,1,0.0,folds
793540308,7.4,1,6,3d 5d,0.35,2,0.15,-3,0.0,folds
793540253,4.75,1,6,7c 8d,0.75,3,0.0,-3,0.0,checks
793540196,30.0,2,8,Kc 9h,4.5,6,3.0,3,0.0,folds
793540076,5.0,3,6,6d 5d,0.35,6,0.25,-3,0.0,folds
793540064,20.0,2,6,6d 9c,1.5,5,1.0,-3,0.0,folds
793539972,7.25,2,6,Ac 4d,1.85,3,0.5,1,0.0,folds
793539870,30.0,1,8,Th 2c,4.5,5,3.0,2,0.0,folds
793539763,5.0,2,6,6c 9d,0.35,5,0.25,-3,0.0,folds
793539741,19.5,2,6,3s Kd,4.5,3,2.5,0,0.0,folds
793539617,15.0,1,5,Ac 6d,2.25,5,1.5,2,0.0,folds
793539591,23.78,1,6,Jc As,1.5,4,1.0,-3,2.0,raises
793539592,19.0,1,6,4d Jd,4.5,2,2.0,0,0.0,folds
793539581,7.5,3,6,Ks Qs,0.35,6,0.25,-3,0.88,raises
793539581,6.62,1,6,Ks Qs,2.74,2,1.51,0,0.0,calls
793539538,30.0,0,8,2s As,2.5,4,1.0,-3,0.0,folds
793539508,15.0,0,5,Qc 7h,0.75,3,0.5,-3,0.0,folds
793539459,5.0,1,6,3h Kh,1.85,6,0.75,3,0.0,folds
793539382,7.5,2,6,7c 5s,0.35,5,0.25,-3,0.0,folds
793539377,20.0,3,6,8c Th,1.5,6,1.0,-3,0.0,folds
793539337,14.75,2,6,Ad Js,0.75,3,0.25,-3,1.0,raises
793539290,21.5,0,6,Ac Ad,1.5,3,1.0,-3,2.0,raises
793539227,5.0,0,6,Jh As,1.1,4,0.75,1,5.0,raises
793539161,29.5,4,9,3h Th,6.5,5,2.5,0,0.0,folds
793539109,20.0,1,6,Kh Jh,1.5,2,0.5,-3,2.0,raises
793538943,4.9,3,6,Ks Td,1.35,4,0.4,1,0.0,folds
793538861,14.5,0,6,4c As,2.0,2,1.0,1,2.0,raises
793538860,7.5,2,6,Js 6c,0.35,5,0.25,-3,0.0,folds
793538727,20.0,3,6,Th 4s,1.5,6,1.0,-3,0.0,folds
793538689,29.0,1,9,Jh Kd,5.0,3,1.0,0,0.0,calls
793538674,20.0,2,6,2s Qh,1.5,5,1.0,-3,0.0,folds
793538606,7.5,1,6,9h Qs,0.6,5,0.25,-3,0.0,folds
793538570,4.75,2,6,9s Jd,3.5,4,1.25,0,0.0,folds
793538435,20.0,2,6,Qh Kh,3.5,6,2.0,3,0.0,folds
793538404,20.0,1,6,8c Qd,1.5,4,1.0,-3,0.0,folds
793538337,7.5,1,6,4d 3s,0.35,4,0.25,-3,0.0,folds
793538268,20.0,1,6,6h 7s,1.5,4,1.0,-3,0.0,folds
793538169,15.0,3,6,Js Jh,0.75,6,0.5,-3,1.75,raises
793538127,7.5,0,6,5c 7d,0.85,4,0.5,1,0.0,folds
793538015,20.0,0,5,3s 3c,1.5,3,1.0,-3,0.0,folds
793537976,7.5,0,6,Jh 2s,1.5899999999999999,5,0.62,2,0.0,folds
793537964,20.0,0,5,6d 6h,4.5,4,3.0,1,0.0,folds
793537941,19.5,1,5,2d Jd,1.5,2,0.5,-3,0.0,folds
793537821,19.5,2,5,7d Ah,4.5,3,2.5,0,0.0,folds
793537813,15.0,2,6,4s 6d,0.75,5,0.5,-3,0.0,folds
793537754,7.4,-2,6,8d Th,3.1,5,1.9,0,0.0,folds
793537633,7.4,1,6,6h 5d,0.35,2,0.15,-3,0.0,calls
793537623,19.0,1,5,6c 6d,4.5,2,2.0,0,19.0,raises
793537561,15.0,1,6,6d 5c,0.75,4,0.5,-3,0.0,folds
793537544,19.0,1,5,2h Ad,13.0,3,8.0,2,0.0,folds
793537542,20.0,2,5,4h 9d,1.5,5,1.0,-3,0.0,folds
793537539,7.25,2,6,2c Qh,1.35,3,0.25,1,0.0,folds
793537462,7.25,0,6,7h Ac,0.75,2,0.25,1,0.0,calls
793537399,15.0,0,6,7c 3h,2.25,4,1.5,1,0.0,folds
793537318,20.0,1,5,5d 2c,1.5,4,1.0,-3,0.0,folds
793537191,14.75,2,6,As 3s,1.75,3,0.75,0,3.25,raises
793537106,20.0,0,5,3c 6h,1.5,3,1.0,-3,0.0,folds
793537057,14.5,1,6,7s 9c,2.0,2,0.75,0,0.0,folds
793536819,19.5,-2,4,7c Kc,3.5,3,1.5,0,0.0,folds
793536736,19.0,1,4,4h Td,4.5,2,2.0,0,0.0,folds
793509256,30.0,3,6,7c 7s,1.5,6,1.0,-3,3.5,raises
793509086,30.0,2,6,4h 4s,1.5,5,1.0,-3,0.0,folds
793508951,30.0,1,6,Qc 7h,1.5,4,1.0,-3,0.0,folds
793508750,30.0,0,6,Ac Qh,1.5,3,1.0,-3,2.7,raises
793508393,29.5,1,6,2s 2c,1.5,2,0.5,-3,2.0,raises
793508216,29.0,0,6,2d 8s,4.0,2,2.0,1,0.0,folds
793508040,30.0,3,6,Jd Kc,1.5,6,1.0,-3,0.0,folds
793507976,7.5,2,6,4s As,0.35,5,0.25,-3,0.0,folds
793507972,7.5,2,6,Qh 9s,1.1,6,0.75,3,0.0,folds
793507792,7.5,1,6,8c 5d,1.1,5,0.75,2,0.0,folds
793507684,15.0,1,4,9c 6c,0.75,4,0.5,-3,0.0,folds
793507600,30.0,2,6,7s Js,1.5,5,1.0,-3,0.0,folds
793507564,7.5,1,6,3d Jh,0.35,4,0.25,-3,0.0,folds
793507547,15.0,0,5,As 5c,0.75,3,0.5,-3,0.0,folds
793507546,30.0,2,5,Jc Jd,1.5,5,1.0,-3,3.5,raises
793507456,7.5,0,6,2s Ah,1.4500000000000002,5,0.55,2,0.0,folds
793507457,30.0,1,6,8d Ts,4.5,5,3.0,2,0.0,folds
793507448,7.5,3,6,Ac Js,0.35,6,0.25,-3,0.88,raises
793507434,7.5,2,6,9d 5h,0.35,5,0.25,-3,0.0,folds
793507421,15.0,2,6,Th Qc,0.75,5,0.5,-3,0.0,folds
793507362,7.4,2,6,7s 9h,1.1,3,0.65,0,0.0,folds
793507316,14.75,2,6,5h 4d,2.25,3,1.25,0,0.0,folds
793507317,7.5,0,6,4c 2h,0.6,4,0.25,-3,0.0,folds
793507293,15.0,1,6,Ks Tc,0.75,4,0.5,-3,1.75,raises
793507282,7.5,2,6,7s 9h,0.35,5,0.25,-3,0.0,folds
793507255,30.0,0,5,Qs Kd,1.5,3,1.0,-3,2.7,raises
793507221,7.25,1,6,8d Jc,1.1,2,0.5,0,0.0,folds
793507098,7.5,1,6,3h 9s,1.1,5,0.75,2,0.0,folds
793507088,30.0,1,5,5h 2c,1.5,4,1.0,-3,0.0,folds
793507066,7.5,1,6,8d 5s,1.1,5,0.75,2,0.0,folds
793507024,7.4,1,6,5s 7d,0.35,2,0.15,-3,0.0,folds
793506960,7.5,2,6,Qc 3h,0.35,5,0.25,-3,0.0,folds
793506953,7.5,0,6,9h Td,1.1,4,0.75,1,0.0,folds
793506928,15.0,2,6,5c 3h,0.75,5,0.5,-3,0.0,folds
793506917,30.0,0,5,6s 2s,1.5,3,1.0,-3,0.0,folds
793506906,14.5,2,6,Kh 2h,4.25,4,0.75,1,0.0,calls
793506883,29.5,1,4,Qh 7c,1.5,2,0.5,-3,2.0,raises
793506863,15.0,0,6,2d Th,2.25,4,1.5,1,0.0,folds
793506854,7.5,0,6,As 6c,0.97,4,0.62,1,0.0,folds
793506818,7.25,1,6,Qs 4c,0.85,2,0.25,0,0.0,folds
793506810,7.5,1,6,Qs 5c,0.35,4,0.25,-3,0.0,folds
793506811,7.4,2,6,Kh Th,0.97,3,0.52,0,1.61,raises
793506780,29.5,2,5,2d 3s,3.5,3,1.5,0,0.0,folds
793506738,7.5,3,6,3h 7h,0.35,6,0.25,-3,0.0,folds
793506726,30.0,2,6,5c Td,1.5,5,1.0,-3,0.0,folds
793506722,7.4,2,6,2s Qs,1.1,3,0.65,0,0.0,folds
793506651,7.25,1,6,Qc 2h,0.85,2,0.25,0,0.0,folds
793506630,15.0,1,6,2h 9h,2.25,5,1.5,2,0.0,folds
793506613,29.0,1,5,7c 3h,3.5,2,1.0,0,0.0,folds
793506614,14.75,2,6,Ad 8c,2.0,3,1.0,0,0.0,folds
793506597,7.5,0,6,2c Kc,0.35,3,0.25,-3,0.0,folds
793506590,30.0,2,5,2d 6d,1.5,5,1.0,-3,0.0,folds
793506572,30.0,1,6,Qc Kd,1.5,4,1.0,-3,3.5,raises
793506534,15.0,3,6,8h 5h,0.75,6,0.5,-3,0.0,folds
793506508,7.25,2,5,Kh 4c,1.85,3,0.5,1,0.0,folds
793506499,7.5,3,6,Ah 4h,0.35,6,0.25,-3,0.0,folds
793506484,7.4,2,6,2d Kd,1.35,3,0.9,0,0.0,folds
793506474,14.5,1,6,Qs Qd,1.25,2,0.0,-3,1.75,raises
793506474,12.75,1,6,Qs Qd,11.75,2,8.25,0,17.75,raises
793506460,7.5,2,6,3s 7d,0.85,6,0.5,3,0.0,folds
793506455,15.0,0,6,Qd 5h,0.75,3,0.5,-3,0.0,folds
793506397,7.5,2,5,Jd 4h,0.35,5,0.25,-3,0.0,folds
793506392,7.25,1,5,4d Kc,0.85,2,0.25,0,0.0,folds
793506384,15.0,2,6,Ac 3h,0.75,5,0.5,-3,0.0,folds
793506371,15.0,2,5,3h Tc,0.75,5,0.5,-3,0.0,folds
793506361,30.0,0,6,Qs 4d,7.5,4,6.0,1,0.0,folds
793506315,7.5,3,6,4h Qd,0.35,6,0.25,-3,0.0,folds
793506288,7.5,1,6,7s Jh,1.1,6,0.5,3,0.0,folds
793506274,7.5,1,5,2s 8d,0.35,4,0.25,-3,0.0,folds
793506242,7.5,2,6,Qh 9s,0.35,5,0.25,-3,0.0,folds
793506235,14.75,2,6,7h 2d,2.25,3,1.25,0,0.0,folds
793506223,29.5,3,6,As Ts,10.5,4,6.5,0,0.0,folds
793506200,15.0,3,6,Qs Ah,0.75,6,0.5,-3,1.75,raises
793506199,15.0,2,6,Qd 7h,0.75,5,0.5,-3,0.0,folds
793506161,7.5,2,6,Ts 2d,0.35,5,0.25,-3,0.0,folds
793506139,7.5,0,5,Ac As,0.97,4,0.62,1,1.61,raises
793506123,7.5,1,6,6s Kh,0.35,4,0.25,-3,0.0,folds
793506085,14.5,1,6,Tc Qd,2.25,2,1.0,0,0.0,folds
793506066,30.0,1,6,2d 8h,4.5,5,3.0,2,0.0,folds
793506056,15.0,2,5,Ah 5h,0.75,5,0.5,-3,1.0,raises
793506057,15.0,1,6,9s 3h,2.25,5,1.5,2,0.0,folds
793506045,7.4,1,5,2h 4c,0.35,2,0.15,-3,0.0,folds
793506030,7.5,2,5,4h 5c,0.35,5,0.25,-3,0.0,folds
793506021,7.5,0,5,5c 9h,2.05,5,1.15,1,0.0,folds
793506006,29.0,1,6,3h 3d,11.0,3,4.0,0,0.0,folds
793505954,7.4,1,5,Qh 2d,0.35,2,0.15,-3,0.0,folds
793505930,15.0,3,6,Qs 4c,0.75,6,0.5,-3,0.0,folds
793505899,7.5,0,6,3c 8c,1.1,4,0.75,1,0.0,folds
793505888,30.0,0,6,Qc Kd,1.5,3,1.0,-3,2.7,raises
793505877,7.5,1,5,Js 5d,0.35,4,0.25,-3,0.0,folds
793505872,15.0,1,6,8c 6s,0.75,4,0.5,-3,0.0,folds
793505865,7.25,2,5,Ts 7c,1.85,3,0.5,1,0.0,folds
793505841,7.5,1,6,7d 8d,1.1,5,0.75,2,0.0,folds
793505779,30.0,3,6,7h 7d,1.5,6,1.0,-3,2.0,raises
793505778,15.0,1,5,Ac 5s,0.75,4,0.5,-3,0.0,folds
793505760,15.0,0,6,Kc 5h,2.95,5,1.1,2,0.0,folds
793505756,7.5,2,5,Qc 9s,0.35,5,0.25,-3,0.0,folds
793505750,7.4,2,6,Qs Jd,1.1,3,0.65,0,0.0,folds
793505711,4.88,1,5,3c 3d,1.75,3,0.5,0,4.88,raises
793505699,7.5,0,5,8c 2h,1.75,5,0.85,1,0.0,folds
793505659,29.5,2,6,Th 2s,5.5,3,3.5,0,0.0,folds
793505661,7.5,1,5,2c Qc,0.35,4,0.25,-3,0.0,folds
793505646,7.25,1,6,Jc 9h,1.1,2,0.5,0,0.0,folds
793505595,30.0,2,6,2h Qc,7.5,6,6.0,3,0.0,folds
793505591,15.0,0,6,Qc 5s,2.25,4,1.5,1,0.0,folds
793505579,15.0,2,6,Ad 2c,0.75,5,0.5,-3,0.0,folds
793505580,15.0,0,6,Qs 2d,1.25,5,0.5,-3,0.0,folds
793505572,7.5,0,5,5h Jc,0.35,3,0.25,-3,0.0,folds
793505565,7.5,3,6,9c 4s,0.35,6,0.25,-3,0.0,folds
793505558,7.5,0,6,6d Jh,0.35,3,0.25,-3,0.0,folds
793505458,7.4,1,6,Jh 6d,0.35,2,0.15,-3,0.0,folds
793505457,7.4,0,6,4c 7s,1.1,3,0.65,0,0.0,folds
793505433,15.0,1,6,4c 5s,0.75,4,0.5,-3,0.0,folds
793505390,14.75,2,5,4c 2s,1.25,3,0.25,-3,0.0,folds
793505379,5.13,2,5,Jd 5s,0.35,5,0.25,-3,0.0,folds
793505374,14.75,3,6,7s Ac,1.75,4,0.25,-3,0.0,folds
793505373,30.0,1,6,Qc 3s,7.5,5,6.0,2,0.0,folds
793505337,7.5,2,6,Kd 4c,0.35,5,0.25,-3,0.0,folds
793505313,29.0,1,6,6h 5s,10.5,3,6.0,2,0.0,folds
793505285,15.0,0,6,8d 9s,0.75,3,0.5,-3,0.0,folds
793505281,7.25,0,5,9h 3s,0.5,2,0.0,-3,0.0,checks
793505242,14.75,2,6,Jd Ac,2.25,3,1.25,0,2.25,raises
793505233,7.25,0,5,3d 9d,0.87,2,0.37,1,0.0,calls
793505203,30.0,0,5,Kd 2c,1.5,3,1.0,-3,0.0,folds
793505149,7.5,2,5,3d 2c,0.35,5,0.25,-3,0.0,folds
793505105,7.5,1,6,Qh 9d,0.35,4,0.25,-3,0.0,folds
793505089,14.5,2,6,6s Ah,3.25,3,0.75,1,0.0,folds
793505087,29.5,2,5,5s Kh,4.0,3,2.0,0,0.0,folds
793505079,15.0,3,6,9d 5d,0.75,6,0.5,-3,0.0,folds
793505024,7.5,1,5,Jh Qc,0.35,4,0.25,-3,0.88,raises
793505016,7.5,1,6,6c Ac,0.9,5,0.55,2,0.0,folds
793504976,14.75,1,6,2c Kc,0.75,2,0.25,-3,0.0,calls
793504960,15.0,3,6,Kc Ts,0.75,6,0.5,-3,0.0,folds
793504956,15.0,2,6,2c Ah,0.75,5,0.5,-3,0.0,folds
793504955,7.5,0,5,4c 8d,1.1,4,0.75,1,0.0,folds
793504935,7.5,2,5,5h 9s,0.35,5,0.25,-3,0.0,folds
793504890,7.5,0,4,5d Jd,0.35,3,0.25,-3,0.0,folds
793504846,7.4,2,5,9s 6d,1.1,3,0.65,0,0.0,folds
793504843,14.5,2,6,Jd 5d,7.75,3,4.75,0,0.0,folds
793504831,7.5,2,5,As 5s,0.35,5,0.25,-3,0.0,folds
793504814,29.0,1,5,6d 4d,3.0,3,0.0,-3,0.0,checks
793504817,14.5,1,6,3c 9h,2.25,2,1.0,0,0.0,folds
793504809,7.5,1,5,9h 4c,0.35,4,0.25,-3,0.0,folds
793504787,30.0,3,6,4s 3c,1.5,6,1.0,-3,0.0,folds
793504775,15.0,1,6,Jd 8d,3.75,5,3.0,2,0.0,folds
793504745,7.5,1,5,6s 4d,0.35,4,0.25,-3,0.0,folds
793504741,7.5,0,5,7h Tc,0.35,3,0.25,-3,0.0,folds
793504718,7.5,0,6,5c Kd,0.35,3,0.25,-3,0.0,folds
793504707,15.0,3,6,Ah 7h,0.75,6,0.5,-3,1.0,raises
793504707,14.0,1,6,Ah 7h,5.5,2,3.75,0,0.0,folds
793504693,15.0,3,6,3s 7s,0.75,6,0.5,-3,0.0,folds
793504656,30.0,2,6,4h Ac,1.5,5,1.0,-3,0.0,folds
793504628,7.5,0,5,Jh 9c,0.35,3,0.25,-3,0.68,raises
793504619,7.4,-1,4,9c 5s,1.85,4,0.65,1,0.0,folds
793504612,15.0,0,6,4d 3h,0.75,3,0.5,-3,0.0,folds
793504599,15.0,2,6,2d 5d,0.75,5,0.5,-3,0.0,folds
793504569,7.25,1,5,6d Qd,1.75,3,0.5,0,0.0,calls
793504560,7.25,1,5,3c 7h,1.1,3,0.5,0,0.0,folds
793504528,7.4,2,5,4s 7h,1.1,3,0.65,0,0.0,folds
793504507,15.0,2,6,Kh 2d,2.0,6,1.25,3,0.0,folds
793504497,30.0,2,5,5d 3d,1.5,5,1.0,-3,0.0,folds
793504468,7.5,2,5,Ac 3s,0.35,5,0.25,-3,0.0,folds
793504463,7.4,-2,6,5s 6h,3.15,5,2.15,0,0.0,folds
793504447,7.5,1,5,6s Kh,0.35,4,0.25,-3,0.0,folds
793504433,14.75,1,6,5d Ac,0.75,2,0.25,-3,1.0,raises
793504432,15.0,2,6,3h 9s,0.75,5,0.5,-3,0.0,folds
793504379,7.5,1,6,Th Jc,0.35,5,0.25,-3,0.0,folds
793504380,15.0,1,6,8s Jc,2.25,5,1.5,2,0.0,folds
793504357,7.25,0,5,9c Td,0.75,2,0.25,1,0.0,calls
793504335,7.25,2,6,4d 9d,3.35,3,2.0,0,0.0,folds
793504322,7.5,0,6,Qd 9s,0.35,3,0.25,-3,0.0,folds
793504310,7.4,-1,6,Js 5c,2.85,6,0.65,2,0.0,folds
793504271,7.5,0,6,Jd 7d,0.35,3,0.25,-3,0.68,raises
793504254,30.0,1,6,2h 8s,3.5,5,2.0,2,0.0,folds
793504251,7.5,3,6,2s Jd,0.35,6,0.25,-3,0.0,folds
793504204,7.4,2,6,Jh Qs,1.1,3,0.65,0,0.0,folds
793504198,7.5,3,6,Td 6c,0.35,6,0.25,-3,0.0,folds
793504190,7.25,1,5,5c Td,1.75,3,0.75,2,0.0,folds
793504172,14.5,2,6,8s Td,3.75,3,1.0,1,0.0,folds
793504147,30.0,0,6,Td Qd,4.5,4,3.0,1,0.0,folds
793504145,7.5,2,6,Js Tc,0.35,5,0.25,-3,0.0,folds
793504131,15.0,0,6,7c 8s,1.25,4,0.5,-3,0.0,folds
793504101,7.4,2,6,9c 8c,0.85,3,0.4,0,0.9,raises
793504042,15.0,1,6,2d 6d,0.75,4,0.5,-3,0.0,folds
793504022,30.0,1,5,8s Qh,1.5,4,1.0,-3,0.0,folds
793504024,15.0,1,6,3c Qd,2.0,5,1.25,2,0.0,folds
793504006,7.5,2,5,5h Qh,0.35,5,0.25,-3,0.0,folds
793504002,7.5,1,6,6s 5d,0.35,4,0.25,-3,0.0,folds
793503887,7.25,1,6,5s Qd,0.6,2,0.0,-3,0.0,checks
793503868,14.75,3,6,8h 2s,2.95,4,0.8500000000000001,1,0.0,folds
793503845,15.0,0,6,3c Ad,2.25,4,1.5,1,0.0,folds
793503800,15.0,0,6,4c Th,2.25,4,1.5,1,0.0,folds
793503789,7.5,2,6,Jd Js,0.35,5,0.25,-3,0.88,raises
793503786,7.5,1,5,8s 3s,1.1,5,0.75,2,0.0,folds
793503755,29.5,-2,5,Td 2s,6.5,4,2.0,1,0.0,folds
793503754,30.0,0,4,6d 9h,6.5,4,5.0,1,0.0,folds
793503722,7.25,1,6,As 9c,0.85,2,0.25,0,0.0,calls
793503686,7.5,0,6,6h 6d,0.97,4,0.62,1,0.0,calls
793503670,7.5,1,6,Kc 7s,0.35,4,0.25,-3,0.0,folds
793503666,14.75,2,6,Ks Jh,2.25,3,1.25,0,0.0,folds
793503645,7.5,3,6,As 9h,0.35,6,0.25,-3,0.0,folds
793503614,7.5,3,6,4h Qh,0.35,6,0.25,-3,0.0,folds
793503593,7.4,1,6,2c 5d,0.35,2,0.15,-3,0.0,folds
793503592,29.5,2,5,Ac Ks,2.5,3,0.5,-3,4.5,raises
793503588,14.5,0,6,Tc 5c,2.0,2,1.0,1,0.0,calls
793503575,7.5,0,6,9c 3d,0.9,4,0.55,1,0.0,folds
793503532,7.25,1,6,3c 2d,0.87,2,0.27,0,0.0,folds
793503527,7.5,2,6,Kh 4c,0.35,5,0.25,-3,0.0,folds
793503489,7.5,0,6,8c Qd,1.1,4,0.75,1,0.0,folds
793503484,14.75,1,6,Kh 9h,0.75,2,0.25,-3,1.0,raises
793503450,7.5,3,6,8h Ks,0.35,6,0.25,-3,0.0,folds
793503436,14.75,-2,2,Qs 9c,0.75,2,0.25,-3,1.0,raises
793503436,13.75,-2,2,Qs 9c,4.75,2,3.25,-1,0.0,folds
793503433,29.0,2,6,2d Ks,6.5,3,1.5,1,0.0,folds
793503427,7.5,1,6,6c 5c,0.35,4,0.25,-3,0.0,folds
793503406,7.5,2,6,Ah Td,0.35,5,0.25,-3,0.88,raises
793503397,14.5,-1,2,8c 3d,2.0,2,1.0,-2,0.0,folds
793503396,7.4,2,5,7s Jh,1.1,3,0.65,0,0.0,folds
793503359,29.0,2,5,Th 8h,5.5,3,2.0,0,0.0,calls
793503340,7.4,3,6,2h Ad,1.35,4,0.65,0,0.0,folds
793503333,14.5,1,6,Kd Ts,1.75,2,0.5,0,0.0,calls
793503287,7.5,2,6,6d 8d,0.35,5,0.25,-3,0.0,folds
793503277,30.0,2,6,4s 7c,1.5,6,1.0,-3,0.0,folds
793503273,30.0,3,6,Qh 2s,1.5,6,1.0,-3,0.0,folds
793503261,15.0,3,6,5c Tc,0.75,6,0.5,-3,0.0,folds
793503255,5.0,1,6,Qd As,1.1,5,0.75,2,5.0,raises
793503220,7.25,1,5,Js Jd,1.1,2,0.5,0,2.0,raises
793503211,7.25,1,6,6d 3s,1.0,3,0.5,2,0.0,folds
793503210,7.5,1,6,Qh Kh,0.35,4,0.25,-3,0.88,raises
793503195,7.5,0,6,2s Qs,1.1,4,0.75,1,0.0,folds
793503159,5.0,0,6,Kd 4h,1.1,4,0.75,1,0.0,folds
793503161,7.5,2,5,Qs 9s,0.35,5,0.25,-3,0.0,folds
793503156,14.75,-2,2,Qd Td,0.75,2,0.25,-3,1.0,raises
793503128,15.0,3,6,Kc 2s,0.75,6,0.5,-3,0.0,folds
793503117,7.4,1,6,6h Kc,0.35,2,0.15,-3,0.0,folds
793503090,14.5,-1,2,3d Js,1.5,2,0.5,-2,0.0,folds
793503075,15.0,3,6,Ad Ts,0.75,6,0.5,-3,1.75,raises
793503071,30.0,1,6,Qs 6s,1.5,4,1.0,-3,0.0,folds
793503043,15.0,2,6,6s Kc,1.25,6,0.5,-3,0.0,folds
793503039,7.5,1,5,4s Qh,0.85,5,0.5,2,0.0,folds
793503034,7.5,0,5,6h Qc,0.35,3,0.25,-3,0.0,folds
793503010,7.25,1,6,Jd 3c,0.85,2,0.25,0,0.0,folds
793503013,14.75,-2,2,Ac 4h,0.75,2,0.25,-3,1.0,raises
793503002,4.970000000000001,2,6,3s 9s,1.35,3,0.9,0,0.0,folds
793502997,7.5,0,4,3d Kd,0.35,3,0.25,-3,0.0,folds
793502962,14.5,-1,2,4s Jh,1.5,2,0.5,-2,0.0,folds
793502948,30.0,0,6,Ts Kc,7.5,4,6.0,1,0.0,folds
793502950,15.0,1,5,6s 7d,0.75,4,0.5,-3,0.0,folds
793502946,15.0,2,6,Ah 6s,0.75,5,0.5,-3,0.0,folds
793502891,7.4,1,4,3s 5s,0.35,2,0.15,-3,0.0,calls
793502891,7.25,1,4,3s 5s,1.42,2,1.0699999999999998,0,0.0,folds
793502861,14.75,-1,5,3c Td,2.25,5,1.25,0,0.0,folds
793502855,30.0,2,6,5s 6s,1.5,5,1.0,-3,0.0,folds
793502826,7.4,-2,5,Tc 8h,1.85,4,0.65,1,0.0,folds
793502790,6.52,1,6,Js Th,0.85,2,0.25,0,0.0,calls
